time,group,cuminc
0.0,Q1,0.0
0.06030150753768844,Q1,8.956560680761783e-05
0.12060301507537688,Q1,0.0001791312136144585
0.18090452261306533,Q1,0.00026869682042174325
0.24120603015075376,Q1,0.0005373936408412661
0.3015075376884422,Q1,0.0009852216748763576
0.36180904522613067,Q1,0.0010747872816837534
0.4221105527638191,Q1,0.0010747872816837534
0.4824120603015075,Q1,0.001164352888490261
0.542713567839196,Q1,0.0012539184952983229
0.6030150753768844,Q1,0.0013434841021043864
0.6633165829145728,Q1,0.0013434841021043864
0.7236180904522613,Q1,0.0014330497089120042
0.7839195979899497,Q1,0.0014330497089120042
0.8442211055276382,Q1,0.0017017465293320821
0.9045226130653266,Q1,0.0018808777429465406
0.964824120603015,Q1,0.0019704433497546026
1.0251256281407035,Q1,0.0019704433497546026
1.085427135678392,Q1,0.002060008956560888
1.1457286432160803,Q1,0.0023287057769824093
1.2060301507537687,Q1,0.0025078369905965348
1.2663316582914572,Q1,0.002776533811017279
1.3266331658291457,Q1,0.002955665024630183
1.3869346733668342,Q1,0.0031347962382450856
1.4472361809045227,Q1,0.0032243618450518152
1.507537688442211,Q1,0.003313927451858212
1.5678391959798994,Q1,0.0034034930586662737
1.6281407035175879,Q1,0.003582624272280177
1.6884422110552764,Q1,0.0036721898790862406
1.7487437185929648,Q1,0.003940886699508095
1.809045226130653,Q1,0.003940886699508095
1.8693467336683416,Q1,0.004120017913121221
1.92964824120603,Q1,0.004299149126735791
1.9899497487437185,Q1,0.004478280340350138
2.050251256281407,Q1,0.004567845947156091
2.1105527638190953,Q1,0.004567845947156091
2.170854271356784,Q1,0.004657411553963042
2.2311557788944723,Q1,0.00474697716077066
2.2914572864321605,Q1,0.004926108374383786
2.351758793969849,Q1,0.005105239587998134
2.4120603015075375,Q1,0.005105239587998134
2.472361809045226,Q1,0.005194805194805974
2.5326633165829144,Q1,0.005284370801612148
2.5929648241206027,Q1,0.0053739364084191
2.6532663316582914,Q1,0.005463502015226607
2.7135678391959797,Q1,0.0056426332288394
2.7738693467336684,Q1,0.0056426332288394
2.8341708542713566,Q1,0.005732198835648017
2.8944723618090453,Q1,0.005911330049261476
2.9547738693467336,Q1,0.006000895656068983
3.015075376884422,Q1,0.006090461262874602
3.0753768844221105,Q1,0.006359158083295791
3.135678391959799,Q1,0.006359158083295791
3.1959798994974875,Q1,0.006359158083295791
3.2562814070351758,Q1,0.006359158083295791
3.316582914572864,Q1,0.0064487236901039635
3.3768844221105527,Q1,0.006627854903716979
3.437185929648241,Q1,0.006717420510523486
3.4974874371859297,Q1,0.006806986117330438
3.557788944723618,Q1,0.0068965517241385
3.618090452261306,Q1,0.0069861173309445634
3.678391959798995,Q1,0.0071652485445588
3.738693467336683,Q1,0.007344379758173147
3.798994974874372,Q1,0.007433945364979655
3.85929648241206,Q1,0.007433945364979655
3.9195979899497484,Q1,0.007523510971786718
3.979899497487437,Q1,0.007613076578593447
4.040201005025126,Q1,0.007702642185400843
4.100502512562814,Q1,0.00779220779220724
4.160804020100502,Q1,0.00779220779220724
4.221105527638191,Q1,0.007881773399014413
4.281407035175879,Q1,0.007881773399014413
4.341708542713568,Q1,0.00797133900582181
4.402010050251256,Q1,0.00797133900582181
4.4623115577889445,Q1,0.00797133900582181
4.522613065326633,Q1,0.00797133900582181
4.582914572864321,Q1,0.008060904612628539
4.64321608040201,Q1,0.008150470219435157
4.703517587939698,Q1,0.00841916703985679
4.763819095477387,Q1,0.008598298253471581
4.824120603015075,Q1,0.008866995073892325
4.884422110552763,Q1,0.008956560680698389
4.944723618090452,Q1,0.009135691894311848
5.005025125628141,Q1,0.009314823107926418
5.065326633165829,Q1,0.009673085535155113
5.125628140703517,Q1,0.009673085535155113
5.185929648241205,Q1,0.009852216748769238
5.2462311557788945,Q1,0.010300044782802664
5.306532663316583,Q1,0.010747872816837756
5.366834170854271,Q1,0.010747872816837756
5.427135678391959,Q1,0.011106135244065896
5.487437185929648,Q1,0.011195700850872514
5.547738693467337,Q1,0.011553963278102208
5.608040201005025,Q1,0.011643528884908716
5.668341708542713,Q1,0.012001791312136523
5.7286432160804015,Q1,0.012091356918942586
5.788944723618091,Q1,0.012180922525750093
5.849246231155779,Q1,0.012360053739364107
5.909547738693467,Q1,0.012449619346170615
5.969849246231155,Q1,0.012539184952978677
6.030150753768844,Q1,0.01262875055978463
6.090452261306533,Q1,0.0128078817733982
6.150753768844221,Q1,0.013076578593819499
6.211055276381909,Q1,0.013076578593819499
6.271356783919598,Q1,0.013166144200626895
6.331658291457286,Q1,0.013434841021048083
6.391959798994975,Q1,0.013434841021048083
6.452261306532663,Q1,0.013524406627855368
6.5125628140703515,Q1,0.013613972234662874
6.57286432160804,Q1,0.01370353784146916
6.633165829145728,Q1,0.013793103448276
6.693467336683417,Q1,0.013972234661889016
6.7537688442211055,Q1,0.01415136587550414
6.814070351758794,Q1,0.014330497089118488
